"","ID","Season","Month","Nature","time","Latitude","Longitude","Wind.kt"
"5599","FABIAN.2003",2003,"September","TS",(03-09-02 18:00:00),20.5,-60.7,120
"5600","FABIAN.2003",2003,"September","TS",(03-09-03 00:00:00),20.9,-61.3,115
"5601","FABIAN.2003",2003,"September","TS",(03-09-03 06:00:00),21.3,-61.8,110
"5602","FABIAN.2003",2003,"September","TS",(03-09-03 12:00:00),21.9,-62.3,110
"5603","FABIAN.2003",2003,"September","TS",(03-09-03 18:00:00),22.5,-62.8,110
"5604","FABIAN.2003",2003,"September","TS",(03-09-04 00:00:00),23.2,-63,115
"5605","FABIAN.2003",2003,"September","TS",(03-09-04 06:00:00),23.8,-63.3,105
"5606","FABIAN.2003",2003,"September","TS",(03-09-04 12:00:00),24.8,-63.8,105
"5607","FABIAN.2003",2003,"September","TS",(03-09-04 18:00:00),25.8,-64.3,110
"5608","FABIAN.2003",2003,"September","TS",(03-09-05 00:00:00),27.1,-64.6,115
"5609","FABIAN.2003",2003,"September","TS",(03-09-05 06:00:00),28.6,-65.1,105
"5610","FABIAN.2003",2003,"September","TS",(03-09-05 12:00:00),30.1,-65.3,105
"5611","FABIAN.2003",2003,"September","TS",(03-09-05 18:00:00),31.8,-65.3,105
"5612","FABIAN.2003",2003,"September","TS",(03-09-06 00:00:00),33.4,-64.7,100
"5613","FABIAN.2003",2003,"September","TS",(03-09-06 06:00:00),34.9,-64,100
"5614","FABIAN.2003",2003,"September","TS",(03-09-06 12:00:00),36,-62.4,100
"5615","FABIAN.2003",2003,"September","TS",(03-09-06 18:00:00),36.9,-60.4,100
"5616","FABIAN.2003",2003,"September","TS",(03-09-07 00:00:00),37.9,-58.2,90
"5617","FABIAN.2003",2003,"September","TS",(03-09-07 06:00:00),39.1,-55.7,85
"5618","FABIAN.2003",2003,"September","TS",(03-09-07 12:00:00),40.6,-53.4,80
"5619","FABIAN.2003",2003,"September","TS",(03-09-07 18:00:00),42.3,-50.7,75
"5620","FABIAN.2003",2003,"September","TS",(03-09-08 00:00:00),44.3,-47.9,70
"5621","FABIAN.2003",2003,"September","TS",(03-09-08 06:00:00),46.3,-44.7,70
"5622","FABIAN.2003",2003,"September","TS",(03-09-08 12:00:00),48.7,-40.8,65
"5623","FABIAN.2003",2003,"September","ET",(03-09-08 18:00:00),51.7,-36,65
"5624","FABIAN.2003",2003,"September","ET",(03-09-09 00:00:00),54,-32,60
"5625","FABIAN.2003",2003,"September","ET",(03-09-09 06:00:00),56,-29,50
"5626","FABIAN.2003",2003,"September","ET",(03-09-09 12:00:00),58,-27,50
"5627","FABIAN.2003",2003,"September","ET",(03-09-09 18:00:00),60,-27,40
"5628","GRACE.2003",2003,"August","TS",(03-08-30 12:00:00),24.3,-92.4,30
"5629","GRACE.2003",2003,"August","TS",(03-08-30 18:00:00),24.9,-93.3,35
"5630","GRACE.2003",2003,"August","TS",(03-08-31 00:00:00),25.8,-94.3,35
"5631","GRACE.2003",2003,"August","TS",(03-08-31 06:00:00),27.2,-94.9,35
"5632","GRACE.2003",2003,"August","TS",(03-08-31 11:00:00),29.4,-95.1,35
"5633","GRACE.2003",2003,"August","TS",(03-08-31 12:00:00),29.4,-95.2,35
"5634","GRACE.2003",2003,"August","TS",(03-08-31 18:00:00),30.1,-95.6,30
"5635","GRACE.2003",2003,"September","TS",(03-09-01 00:00:00),30.9,-96.4,25
"5636","GRACE.2003",2003,"September","TS",(03-09-01 06:00:00),31.9,-96.6,20
"5637","GRACE.2003",2003,"September","TS",(03-09-01 12:00:00),32.6,-96.5,20
"5638","GRACE.2003",2003,"September","TS",(03-09-01 18:00:00),33.6,-95.7,20
"5639","GRACE.2003",2003,"September","TS",(03-09-02 00:00:00),34.1,-95,15
"5640","GRACE.2003",2003,"September","TS",(03-09-02 06:00:00),34.6,-94.5,15
"5641","HENRI.2003",2003,"September","TS",(03-09-03 18:00:00),27.4,-87.7,25
"5642","HENRI.2003",2003,"September","TS",(03-09-04 00:00:00),27.6,-87.8,25
"5643","HENRI.2003",2003,"September","TS",(03-09-04 06:00:00),27.8,-87.6,25
"5644","HENRI.2003",2003,"September","TS",(03-09-04 12:00:00),27.8,-87.2,30
"5645","HENRI.2003",2003,"September","TS",(03-09-04 18:00:00),27.8,-86.3,30
"5646","HENRI.2003",2003,"September","TS",(03-09-05 00:00:00),27.6,-85.8,30
"5647","HENRI.2003",2003,"September","TS",(03-09-05 06:00:00),27.7,-85.1,35
"5648","HENRI.2003",2003,"September","TS",(03-09-05 12:00:00),28.1,-84.4,40
"5649","HENRI.2003",2003,"September","TS",(03-09-05 18:00:00),28.3,-84.2,50
"5650","HENRI.2003",2003,"September","TS",(03-09-06 00:00:00),27.9,-83.9,30
"5651","HENRI.2003",2003,"September","TS",(03-09-06 06:00:00),27.7,-83.5,30
"5652","HENRI.2003",2003,"September","TS",(03-09-06 09:00:00),27.9,-82.8,30
"5653","HENRI.2003",2003,"September","TS",(03-09-06 12:00:00),28.4,-81.8,25
"5654","HENRI.2003",2003,"September","TS",(03-09-06 18:00:00),29.2,-80.4,25
"5655","HENRI.2003",2003,"September","TS",(03-09-07 00:00:00),30,-79.5,30
"5656","HENRI.2003",2003,"September","TS",(03-09-07 06:00:00),30.5,-79.2,30
"5657","HENRI.2003",2003,"September","TS",(03-09-07 12:00:00),30.8,-78.5,30
"5658","HENRI.2003",2003,"September","TS",(03-09-07 18:00:00),31.3,-77.9,30
"5659","HENRI.2003",2003,"September","TS",(03-09-08 00:00:00),31.7,-77.1,30
"5660","HENRI.2003",2003,"September","TS",(03-09-08 06:00:00),32.1,-76.5,30
"5661","HENRI.2003",2003,"September","TS",(03-09-08 12:00:00),32.5,-75.9,30
"5662","HENRI.2003",2003,"September","ET",(03-09-08 18:00:00),32.9,-75.3,25
"5663","ISABEL.2003",2003,"September","TS",(03-09-06 00:00:00),13.8,-31.4,30
"5664","ISABEL.2003",2003,"September","TS",(03-09-06 06:00:00),13.9,-32.7,35
"5665","ISABEL.2003",2003,"September","TS",(03-09-06 12:00:00),13.6,-33.9,40
"5666","ISABEL.2003",2003,"September","TS",(03-09-06 18:00:00),13.4,-34.9,45
"5667","ISABEL.2003",2003,"September","TS",(03-09-07 00:00:00),13.5,-35.8,55
"5668","ISABEL.2003",2003,"September","TS",(03-09-07 06:00:00),13.9,-36.5,60
"5669","ISABEL.2003",2003,"September","TS",(03-09-07 12:00:00),14.4,-37.3,65
"5670","ISABEL.2003",2003,"September","TS",(03-09-07 18:00:00),15.2,-38.5,70
"5671","ISABEL.2003",2003,"September","TS",(03-09-08 00:00:00),15.8,-39.7,80
"5672","ISABEL.2003",2003,"September","TS",(03-09-08 06:00:00),16.5,-40.9,95
"5673","ISABEL.2003",2003,"September","TS",(03-09-08 12:00:00),17.1,-42,110
"5674","ISABEL.2003",2003,"September","TS",(03-09-08 18:00:00),17.6,-43.1,110
"5675","ISABEL.2003",2003,"September","TS",(03-09-09 00:00:00),18.2,-44.1,115
"5676","ISABEL.2003",2003,"September","TS",(03-09-09 06:00:00),18.9,-45.2,115
"5677","ISABEL.2003",2003,"September","TS",(03-09-09 12:00:00),19.4,-46.3,115
"5678","ISABEL.2003",2003,"September","TS",(03-09-09 18:00:00),20,-47.3,115
"5679","ISABEL.2003",2003,"September","TS",(03-09-10 00:00:00),20.5,-48.3,110
"5680","ISABEL.2003",2003,"September","TS",(03-09-10 06:00:00),20.9,-49.4,110
"5681","ISABEL.2003",2003,"September","TS",(03-09-10 12:00:00),21.1,-50.4,115
"5682","ISABEL.2003",2003,"September","TS",(03-09-10 18:00:00),21.1,-51.4,120
"5683","ISABEL.2003",2003,"September","TS",(03-09-11 00:00:00),21.2,-52.3,125
"5684","ISABEL.2003",2003,"September","TS",(03-09-11 06:00:00),21.3,-53.2,125
"5685","ISABEL.2003",2003,"September","TS",(03-09-11 12:00:00),21.4,-54,135
"5686","ISABEL.2003",2003,"September","TS",(03-09-11 18:00:00),21.5,-54.8,145
"5687","ISABEL.2003",2003,"September","TS",(03-09-12 00:00:00),21.6,-55.7,140
"5688","ISABEL.2003",2003,"September","TS",(03-09-12 06:00:00),21.7,-56.6,140
"5689","ISABEL.2003",2003,"September","TS",(03-09-12 12:00:00),21.6,-57.4,140
"5690","ISABEL.2003",2003,"September","TS",(03-09-12 18:00:00),21.7,-58.2,140
"5691","ISABEL.2003",2003,"September","TS",(03-09-13 00:00:00),21.8,-59.1,135
"5692","ISABEL.2003",2003,"September","TS",(03-09-13 06:00:00),21.9,-60.1,130
"5693","ISABEL.2003",2003,"September","TS",(03-09-13 12:00:00),22.1,-61,135
"5694","ISABEL.2003",2003,"September","TS",(03-09-13 18:00:00),22.5,-62.1,140
"5695","ISABEL.2003",2003,"September","TS",(03-09-14 00:00:00),22.9,-63.3,135
"5696","ISABEL.2003",2003,"September","TS",(03-09-14 06:00:00),23.2,-64.6,135
"5697","ISABEL.2003",2003,"September","TS",(03-09-14 12:00:00),23.5,-65.8,135
"5698","ISABEL.2003",2003,"September","TS",(03-09-14 18:00:00),23.9,-67,140
"5699","ISABEL.2003",2003,"September","TS",(03-09-15 00:00:00),24.3,-67.9,130
"5700","ISABEL.2003",2003,"September","TS",(03-09-15 06:00:00),24.5,-68.8,125
"5701","ISABEL.2003",2003,"September","TS",(03-09-15 12:00:00),24.8,-69.4,120
"5702","ISABEL.2003",2003,"September","TS",(03-09-15 18:00:00),25.3,-69.8,115
"5703","ISABEL.2003",2003,"September","TS",(03-09-16 00:00:00),25.7,-70.2,105
"5704","ISABEL.2003",2003,"September","TS",(03-09-16 06:00:00),26.3,-70.5,100
"5705","ISABEL.2003",2003,"September","TS",(03-09-16 12:00:00),26.8,-70.9,95
"5706","ISABEL.2003",2003,"September","TS",(03-09-16 18:00:00),27.4,-71.2,95
"5707","ISABEL.2003",2003,"September","TS",(03-09-17 00:00:00),28.1,-71.5,95
"5708","ISABEL.2003",2003,"September","TS",(03-09-17 06:00:00),28.9,-71.9,95
"5709","ISABEL.2003",2003,"September","TS",(03-09-17 12:00:00),29.7,-72.5,90
"5710","ISABEL.2003",2003,"September","TS",(03-09-17 18:00:00),30.6,-73,90
"5711","ISABEL.2003",2003,"September","TS",(03-09-18 00:00:00),31.5,-73.5,90
"5712","ISABEL.2003",2003,"September","TS",(03-09-18 06:00:00),32.5,-74.3,90
"5713","ISABEL.2003",2003,"September","TS",(03-09-18 12:00:00),33.7,-75.2,90
"5714","ISABEL.2003",2003,"September","TS",(03-09-18 17:00:00),34.9,-76.2,90
"5715","ISABEL.2003",2003,"September","TS",(03-09-18 18:00:00),35.1,-76.4,85
"5716","ISABEL.2003",2003,"September","TS",(03-09-19 00:00:00),36.7,-77.7,65
"5717","ISABEL.2003",2003,"September","TS",(03-09-19 06:00:00),38.6,-78.9,50
"5718","ISABEL.2003",2003,"September","ET",(03-09-19 12:00:00),40.9,-80.3,35
"5719","ISABEL.2003",2003,"September","ET",(03-09-19 18:00:00),43.9,-80.9,30
"5720","ISABEL.2003",2003,"September","ET",(03-09-20 00:00:00),48,-81,25
"5721","JUAN.2003",2003,"September","TS",(03-09-24 12:00:00),28.2,-62.4,25
"5722","JUAN.2003",2003,"September","TS",(03-09-24 18:00:00),28.3,-62.2,30
"5723","JUAN.2003",2003,"September","TS",(03-09-25 00:00:00),28.4,-62,35
"5724","JUAN.2003",2003,"September","TS",(03-09-25 06:00:00),28.8,-61.7,40
"5725","JUAN.2003",2003,"September","TS",(03-09-25 12:00:00),29.2,-61.4,45
"5726","JUAN.2003",2003,"September","TS",(03-09-25 18:00:00),30.4,-61.6,50
"5727","JUAN.2003",2003,"September","TS",(03-09-26 00:00:00),30.9,-61.8,55
"5728","JUAN.2003",2003,"September","TS",(03-09-26 06:00:00),31.1,-61.8,60
"5729","JUAN.2003",2003,"September","TS",(03-09-26 12:00:00),31.8,-62,65
"5730","JUAN.2003",2003,"September","TS",(03-09-26 18:00:00),32.5,-62,70
"5731","JUAN.2003",2003,"September","TS",(03-09-27 00:00:00),33.3,-62,75
"5732","JUAN.2003",2003,"September","TS",(03-09-27 06:00:00),34.4,-62.2,75
"5733","JUAN.2003",2003,"September","TS",(03-09-27 12:00:00),35.2,-62.8,75
"5734","JUAN.2003",2003,"September","TS",(03-09-27 18:00:00),35.5,-63.2,90
"5735","JUAN.2003",2003,"September","TS",(03-09-28 00:00:00),36.3,-63.6,90
"5736","JUAN.2003",2003,"September","TS",(03-09-28 06:00:00),37.1,-64,90
"5737","JUAN.2003",2003,"September","TS",(03-09-28 12:00:00),38.5,-64.1,90
"5738","JUAN.2003",2003,"September","TS",(03-09-28 18:00:00),40.2,-64.1,90
"5739","JUAN.2003",2003,"September","TS",(03-09-29 00:00:00),42.8,-63.9,85
"5740","JUAN.2003",2003,"September","TS",(03-09-29 03:00:00),44.4,-63.8,85
"5741","JUAN.2003",2003,"September","TS",(03-09-29 06:00:00),46,-63.8,65
"5742","JUAN.2003",2003,"September","TS",(03-09-29 12:00:00),49.8,-62.4,45
"5743","KATE.2003",2003,"September","TS",(03-09-25 18:00:00),11.8,-37.7,30
"5744","KATE.2003",2003,"September","TS",(03-09-26 00:00:00),12.8,-38.5,30
"5745","KATE.2003",2003,"September","TS",(03-09-26 06:00:00),14,-39.4,30
"5746","KATE.2003",2003,"September","TS",(03-09-26 12:00:00),15.2,-40.2,30
"5747","KATE.2003",2003,"September","TS",(03-09-26 18:00:00),16.6,-41,30
"5748","KATE.2003",2003,"September","TS",(03-09-27 00:00:00),18,-41.8,30
"5749","KATE.2003",2003,"September","TS",(03-09-27 06:00:00),19.2,-43,30
"5750","KATE.2003",2003,"September","TS",(03-09-27 12:00:00),20,-43.8,30
"5751","KATE.2003",2003,"September","TS",(03-09-27 18:00:00),21,-44.2,35
"5752","KATE.2003",2003,"September","TS",(03-09-28 00:00:00),22,-44.5,45
"5753","KATE.2003",2003,"September","TS",(03-09-28 06:00:00),23,-44.3,50
"5754","KATE.2003",2003,"September","TS",(03-09-28 12:00:00),23.9,-43.6,50
"5755","KATE.2003",2003,"September","TS",(03-09-28 18:00:00),24.8,-42.6,50
"5756","KATE.2003",2003,"September","TS",(03-09-29 00:00:00),26.1,-41.3,50
"5757","KATE.2003",2003,"September","TS",(03-09-29 06:00:00),27.2,-39.9,55
"5758","KATE.2003",2003,"September","TS",(03-09-29 12:00:00),28.3,-38.2,55
"5759","KATE.2003",2003,"September","TS",(03-09-29 18:00:00),29.2,-36.8,65
"5760","KATE.2003",2003,"September","TS",(03-09-30 00:00:00),30,-35.4,65
"5761","KATE.2003",2003,"September","TS",(03-09-30 06:00:00),30.8,-34.8,55
"5762","KATE.2003",2003,"September","TS",(03-09-30 12:00:00),31.8,-35.1,55
"5763","KATE.2003",2003,"September","TS",(03-09-30 18:00:00),32.6,-36,50
"5764","KATE.2003",2003,"October","TS",(03-10-01 00:00:00),32.5,-37.1,50
"5765","KATE.2003",2003,"October","TS",(03-10-01 06:00:00),32.4,-38.3,50
"5766","KATE.2003",2003,"October","TS",(03-10-01 12:00:00),32.2,-39.6,55
"5767","KATE.2003",2003,"October","TS",(03-10-01 18:00:00),31.7,-40.9,65
"5768","KATE.2003",2003,"October","TS",(03-10-02 00:00:00),31.1,-42.1,65
"5769","KATE.2003",2003,"October","TS",(03-10-02 06:00:00),30.3,-43,75
"5770","KATE.2003",2003,"October","TS",(03-10-02 12:00:00),30.1,-43.6,75
"5771","KATE.2003",2003,"October","TS",(03-10-02 18:00:00),29.9,-44.7,80
"5772","KATE.2003",2003,"October","TS",(03-10-03 00:00:00),29.6,-45.8,80
"5773","KATE.2003",2003,"October","TS",(03-10-03 06:00:00),29.4,-46.9,90
"5774","KATE.2003",2003,"October","TS",(03-10-03 12:00:00),29.4,-47.8,90
"5775","KATE.2003",2003,"October","TS",(03-10-03 18:00:00),29.6,-49.1,100
"5776","KATE.2003",2003,"October","TS",(03-10-04 00:00:00),29.9,-50.3,100
"5777","KATE.2003",2003,"October","TS",(03-10-04 06:00:00),30.1,-51.6,100
"5778","KATE.2003",2003,"October","TS",(03-10-04 12:00:00),30.1,-52.8,105
"5779","KATE.2003",2003,"October","TS",(03-10-04 18:00:00),30.2,-54,110
"5780","KATE.2003",2003,"October","TS",(03-10-05 00:00:00),30.3,-54.7,100
"5781","KATE.2003",2003,"October","TS",(03-10-05 06:00:00),30.4,-55.5,95
"5782","KATE.2003",2003,"October","TS",(03-10-05 12:00:00),30.7,-56.1,90
"5783","KATE.2003",2003,"October","TS",(03-10-05 18:00:00),31.4,-56.4,85
"5784","KATE.2003",2003,"October","TS",(03-10-06 00:00:00),32.3,-56.2,80
"5785","KATE.2003",2003,"October","TS",(03-10-06 06:00:00),33.5,-56,80
"5786","KATE.2003",2003,"October","TS",(03-10-06 12:00:00),35.2,-55.6,75
"5787","KATE.2003",2003,"October","TS",(03-10-06 18:00:00),36.9,-55,70
"5788","KATE.2003",2003,"October","TS",(03-10-07 00:00:00),38.6,-54,65
"5789","KATE.2003",2003,"October","TS",(03-10-07 06:00:00),40.5,-52.1,60
"5790","KATE.2003",2003,"October","TS",(03-10-07 12:00:00),43.8,-49.5,60
"5791","KATE.2003",2003,"October","TS",(03-10-07 18:00:00),47.5,-47.2,60
"5792","KATE.2003",2003,"October","ET",(03-10-08 00:00:00),52,-44,60
"5793","KATE.2003",2003,"October","ET",(03-10-08 06:00:00),56.5,-40.5,65
"5794","KATE.2003",2003,"October","ET",(03-10-08 12:00:00),59.5,-37,65
"5795","KATE.2003",2003,"October","ET",(03-10-08 18:00:00),61.1,-33.4,65
"5796","KATE.2003",2003,"October","ET",(03-10-09 00:00:00),62.1,-28.7,60
"5797","KATE.2003",2003,"October","ET",(03-10-09 06:00:00),62.5,-24,55
"5798","KATE.2003",2003,"October","ET",(03-10-09 12:00:00),62.6,-19,55
"5799","KATE.2003",2003,"October","ET",(03-10-09 18:00:00),62.5,-12.6,50
"5800","KATE.2003",2003,"October","ET",(03-10-10 00:00:00),63,-6,50
"5801","LARRY.2003",2003,"September","DS",(03-09-27 18:00:00),18.5,-84.7,15
"5802","LARRY.2003",2003,"September","DS",(03-09-28 00:00:00),18.7,-84.9,15
"5803","LARRY.2003",2003,"September","DS",(03-09-28 06:00:00),19,-85.3,20
"5804","LARRY.2003",2003,"September","DS",(03-09-28 12:00:00),19.3,-86,20
"5805","LARRY.2003",2003,"September","DS",(03-09-28 18:00:00),19.7,-86.9,20
"5806","LARRY.2003",2003,"September","DS",(03-09-29 00:00:00),20,-87.5,20
"5807","LARRY.2003",2003,"September","DS",(03-09-29 06:00:00),20.3,-88.2,20
"5808","LARRY.2003",2003,"September","DS",(03-09-29 12:00:00),20.6,-88.9,20
"5809","LARRY.2003",2003,"September","DS",(03-09-29 18:00:00),21,-89.6,20
"5810","LARRY.2003",2003,"September","ET",(03-09-30 00:00:00),21.2,-90.5,25
"5811","LARRY.2003",2003,"September","ET",(03-09-30 06:00:00),21.4,-91.5,25
"5812","LARRY.2003",2003,"September","ET",(03-09-30 12:00:00),21.3,-92.1,30
"5813","LARRY.2003",2003,"September","ET",(03-09-30 18:00:00),21.2,-92.5,35
"5814","LARRY.2003",2003,"October","ET",(03-10-01 00:00:00),20.9,-92.9,40
"5815","LARRY.2003",2003,"October","ET",(03-10-01 06:00:00),20.9,-92.9,40
"5816","LARRY.2003",2003,"October","ET",(03-10-01 12:00:00),21,-93,40
"5817","LARRY.2003",2003,"October","TS",(03-10-01 18:00:00),21,-93.2,45
"5818","LARRY.2003",2003,"October","TS",(03-10-02 00:00:00),20.9,-93.4,45
"5819","LARRY.2003",2003,"October","TS",(03-10-02 06:00:00),20.7,-93.4,45
"5820","LARRY.2003",2003,"October","TS",(03-10-02 12:00:00),20.5,-93.4,45
"5821","LARRY.2003",2003,"October","TS",(03-10-02 18:00:00),20.4,-93.6,50
"5822","LARRY.2003",2003,"October","TS",(03-10-03 00:00:00),20.5,-94,55
"5823","LARRY.2003",2003,"October","TS",(03-10-03 06:00:00),20.3,-94.3,50
"5824","LARRY.2003",2003,"October","TS",(03-10-03 12:00:00),20.1,-94.5,50
"5825","LARRY.2003",2003,"October","TS",(03-10-03 18:00:00),19.9,-94.7,50
"5826","LARRY.2003",2003,"October","TS",(03-10-04 00:00:00),19.6,-94.5,50
"5827","LARRY.2003",2003,"October","TS",(03-10-04 06:00:00),19.5,-94,50
"5828","LARRY.2003",2003,"October","TS",(03-10-04 12:00:00),19.3,-93.8,50
"5829","LARRY.2003",2003,"October","TS",(03-10-04 18:00:00),18.8,-93.8,50
"5830","LARRY.2003",2003,"October","TS",(03-10-05 00:00:00),18.6,-93.6,50
"5831","LARRY.2003",2003,"October","TS",(03-10-05 06:00:00),18.5,-93.5,50
"5832","LARRY.2003",2003,"October","TS",(03-10-05 10:00:00),18.4,-93.5,50
"5833","LARRY.2003",2003,"October","TS",(03-10-05 12:00:00),18.4,-93.5,50
"5834","LARRY.2003",2003,"October","TS",(03-10-05 18:00:00),18.2,-93.7,40
"5835","LARRY.2003",2003,"October","TS",(03-10-06 00:00:00),17.9,-93.8,35
"5836","LARRY.2003",2003,"October","TS",(03-10-06 06:00:00),17.5,-93.9,25
"5837","LARRY.2003",2003,"October","DS",(03-10-06 12:00:00),17.2,-94.1,20
"5838","LARRY.2003",2003,"October","DS",(03-10-06 18:00:00),16.9,-94.3,20
"5839","LARRY.2003",2003,"October","DS",(03-10-07 00:00:00),16.6,-94.5,15
"5840","LARRY.2003",2003,"October","DS",(03-10-07 06:00:00),16.3,-94.7,15
"5841","MINDY.2003",2003,"October","TS",(03-10-10 18:00:00),19.1,-68.8,40
"5842","MINDY.2003",2003,"October","TS",(03-10-11 00:00:00),20.1,-69.7,40
"5843","MINDY.2003",2003,"October","TS",(03-10-11 06:00:00),20.9,-70.4,40
"5844","MINDY.2003",2003,"October","TS",(03-10-11 12:00:00),21.8,-71.3,35
"5845","MINDY.2003",2003,"October","TS",(03-10-11 18:00:00),22.7,-71.5,35
"5846","MINDY.2003",2003,"October","TS",(03-10-12 00:00:00),23.6,-71.9,35
"5847","MINDY.2003",2003,"October","TS",(03-10-12 06:00:00),24,-72.4,30
"5848","MINDY.2003",2003,"October","TS",(03-10-12 12:00:00),24.7,-72.2,30
"5849","MINDY.2003",2003,"October","TS",(03-10-12 18:00:00),25.5,-72,30
"5850","MINDY.2003",2003,"October","TS",(03-10-13 00:00:00),25.6,-71,30
"5851","MINDY.2003",2003,"October","TS",(03-10-13 06:00:00),25.7,-70.3,30
"5852","MINDY.2003",2003,"October","TS",(03-10-13 12:00:00),25.8,-69.3,30
"5853","MINDY.2003",2003,"October","TS",(03-10-13 18:00:00),25.9,-68.3,30
"5854","MINDY.2003",2003,"October","TS",(03-10-14 00:00:00),25.9,-67.7,25
"5855","NICHOLAS.2003",2003,"October","TS",(03-10-13 00:00:00),9.5,-37,25
"5856","NICHOLAS.2003",2003,"October","TS",(03-10-13 06:00:00),9.5,-37.7,25
"5857","NICHOLAS.2003",2003,"October","TS",(03-10-13 12:00:00),9.6,-38.4,25
"5858","NICHOLAS.2003",2003,"October","TS",(03-10-13 18:00:00),9.9,-38.9,30
"5859","NICHOLAS.2003",2003,"October","TS",(03-10-14 00:00:00),10.2,-39.5,30
"5860","NICHOLAS.2003",2003,"October","TS",(03-10-14 06:00:00),10.5,-40.3,30
"5861","NICHOLAS.2003",2003,"October","TS",(03-10-14 12:00:00),10.7,-41.1,30
"5862","NICHOLAS.2003",2003,"October","TS",(03-10-14 18:00:00),10.9,-41.9,35
"5863","NICHOLAS.2003",2003,"October","TS",(03-10-15 00:00:00),11.2,-42.5,40
"5864","NICHOLAS.2003",2003,"October","TS",(03-10-15 06:00:00),11.5,-43.1,45
"5865","NICHOLAS.2003",2003,"October","TS",(03-10-15 12:00:00),11.8,-43.7,45
"5866","NICHOLAS.2003",2003,"October","TS",(03-10-15 18:00:00),12.2,-44.3,45
"5867","NICHOLAS.2003",2003,"October","TS",(03-10-16 00:00:00),12.6,-45,45
"5868","NICHOLAS.2003",2003,"October","TS",(03-10-16 06:00:00),13.1,-45.6,45
"5869","NICHOLAS.2003",2003,"October","TS",(03-10-16 12:00:00),13.5,-46,50
"5870","NICHOLAS.2003",2003,"October","TS",(03-10-16 18:00:00),14,-46.6,55
"5871","NICHOLAS.2003",2003,"October","TS",(03-10-17 00:00:00),14.4,-47.2,55
"5872","NICHOLAS.2003",2003,"October","TS",(03-10-17 06:00:00),15,-47.6,55
"5873","NICHOLAS.2003",2003,"October","TS",(03-10-17 12:00:00),15.5,-48,60
"5874","NICHOLAS.2003",2003,"October","TS",(03-10-17 18:00:00),16.1,-48.1,55
"5875","NICHOLAS.2003",2003,"October","TS",(03-10-18 00:00:00),16.3,-48.1,55
"5876","NICHOLAS.2003",2003,"October","TS",(03-10-18 06:00:00),16.3,-47.9,55
"5877","NICHOLAS.2003",2003,"October","TS",(03-10-18 12:00:00),16.5,-47.8,55
"5878","NICHOLAS.2003",2003,"October","TS",(03-10-18 18:00:00),16.7,-47.7,50
"5879","NICHOLAS.2003",2003,"October","TS",(03-10-19 00:00:00),17,-47.6,50
"5880","NICHOLAS.2003",2003,"October","TS",(03-10-19 06:00:00),17.3,-47.4,50
"5881","NICHOLAS.2003",2003,"October","TS",(03-10-19 12:00:00),17.6,-47.3,50
"5882","NICHOLAS.2003",2003,"October","TS",(03-10-19 18:00:00),17.6,-47.5,45
"5883","NICHOLAS.2003",2003,"October","TS",(03-10-20 00:00:00),17.4,-47.7,45
"5884","NICHOLAS.2003",2003,"October","TS",(03-10-20 06:00:00),17.6,-47.9,45
"5885","NICHOLAS.2003",2003,"October","TS",(03-10-20 12:00:00),17.8,-48.1,40
"5886","NICHOLAS.2003",2003,"October","TS",(03-10-20 18:00:00),18.1,-48.9,35
"5887","NICHOLAS.2003",2003,"October","TS",(03-10-21 00:00:00),18.4,-49.7,35
"5888","NICHOLAS.2003",2003,"October","TS",(03-10-21 06:00:00),18.6,-50.3,40
"5889","NICHOLAS.2003",2003,"October","TS",(03-10-21 12:00:00),18.7,-51,45
"5890","NICHOLAS.2003",2003,"October","TS",(03-10-21 18:00:00),18.6,-52,45
"5891","NICHOLAS.2003",2003,"October","TS",(03-10-22 00:00:00),18.5,-52.9,40
"5892","NICHOLAS.2003",2003,"October","TS",(03-10-22 06:00:00),18.5,-53.6,35
"5893","NICHOLAS.2003",2003,"October","TS",(03-10-22 12:00:00),18.8,-54.1,35
"5894","NICHOLAS.2003",2003,"October","TS",(03-10-22 18:00:00),19.5,-54.6,35
"5895","NICHOLAS.2003",2003,"October","TS",(03-10-23 00:00:00),20.4,-55.4,35
"5896","NICHOLAS.2003",2003,"October","TS",(03-10-23 06:00:00),21.5,-56,30
"5897","NICHOLAS.2003",2003,"October","TS",(03-10-23 12:00:00),22.5,-56.4,30
"5898","NICHOLAS.2003",2003,"October","TS",(03-10-23 18:00:00),23.6,-56.9,30
"5899","NICHOLAS.2003",2003,"October","DS",(03-10-24 00:00:00),25.1,-56.7,25
"5900","NICHOLAS.2003",2003,"October","DS",(03-10-24 06:00:00),27.1,-56.4,25
"5901","NICHOLAS.2003",2003,"October","DS",(03-10-24 12:00:00),28.8,-56.1,25
"5902","NICHOLAS.2003",2003,"October","ET",(03-10-24 18:00:00),30.2,-55.7,25
"5903","NICHOLAS.2003",2003,"October","ET",(03-10-25 00:00:00),31.4,-54.8,20
"5904","NICHOLAS.2003",2003,"October","ET",(03-10-25 06:00:00),32.2,-53.5,20
"5905","NICHOLAS.2003",2003,"October","ET",(03-10-25 12:00:00),32.4,-52,20
"5906","NICHOLAS.2003",2003,"October","ET",(03-10-25 18:00:00),32.5,-50.5,20
"5907","NICHOLAS.2003",2003,"October","ET",(03-10-26 00:00:00),31.9,-49.5,20
